name,location,datetime,followers,likes,retweets,tweet
neziric,"New York, NY",12-03-2022 01:28,158,0,0,New Apple Studio Display looks nice but it’s doing too much. For $300 less you can buy entry level iMac. Wonder if… https://t.co/NPDZ0pRhhp
etsiigumus,Sala AS.47 - ETSII,12-03-2022 00:42,400,0,113,RT @stroughtonsmith: The Apple Studio Display has a more powerful CPU than the Apple Silicon DTK from less than two years ago 👀 It could li…
kowfm,Salt Lake City Utah,12-03-2022 00:03,586,0,113,RT @stroughtonsmith: The Apple Studio Display has a more powerful CPU than the Apple Silicon DTK from less than two years ago 👀 It could li…
Mahir_uddin1987,Birmingham (uk),11-03-2022 23:44,380,0,113,RT @stroughtonsmith: The Apple Studio Display has a more powerful CPU than the Apple Silicon DTK from less than two years ago 👀 It could li…
gadgetboy,"Austin, TX",19-03-2022 23:55,4176,0,0,Mac Studio teardown reveals potentially upgradeable SSD storage https://t.co/JUt82HtPjz
nazmulmarketer1,Bangladesh,19-03-2022 23:50,823,0,0,"Apple execs share background on designing Mac Studio and Studio Display I/O, thermals,xa0more https://t.co/7Q5tbiO5wS"
truphotos,Singapore,19-03-2022 23:45,665,0,0,Mac Studio hands-on: Unboxing and first impressions https://t.co/Qk7hBligan #technology #computer #review #apple https://t.co/uGIqGWBC6S
jasonandrade,"Wollongong, Australia",19-03-2022 23:39,785,0,0,@RossFloate Apple release Mac Studio with JPU.
shameermulji,"Vancouver, BC",19-03-2022 23:35,265,0,14,"RT @maryspender: The new @apple Mac Studio is so much more than the sum of its parts. It’s opportunity. It’s looking into my future, and sa…"
eggry,"Mars, Hwaseong",19-03-2022 23:34,3514,0,27,RT @verge: Mac Studio teardown reveals potentially upgradeable SSD storage https://t.co/nI9VOoAA8z https://t.co/yl1g2v69rV
VeeShostak,,19-03-2022 23:34,691,0,0,Mac Studio teardown reveals potentially upgradeable SSD storage https://t.co/zaRD90rQwX https://t.co/6c1VaRqbDi
Qnoox,🏝🧙u200d♂️👨u200d💻,19-03-2022 23:42,459,0,0,@chris__sev @Apple you heard wrong actually she asked for the m1 ultra as her first computer 😇👌 how cool would that… https://t.co/bVdKVdG9Hn
r_ajmi,Uzbekistan,19-03-2022 23:31,745,0,3,RT @axi0mX: Launch day Mac Studio with Apple M1 Ultra has macOS 12.2 (21D2048) and iBoot-7429.81.3 preinstalled.
TferThomas,"Brisbane, Australia",19-03-2022 23:30,14661,0,0,"Apple M1 Ultra Benchmarked, Gets Destroyed by the RTX 3090 https://t.co/ncxsJkTC9o"
axi0mX,checkra.in,19-03-2022 23:26,67357,64,3,Launch day Mac Studio with Apple M1 Ultra has macOS 12.2 (21D2048) and iBoot-7429.81.3 preinstalled.
Lin_ling_88,"Manhattan, NY",19-03-2022 23:25,3298,5,0,Apple M1 Ultras GPU Gets Destroyed By A #GeForce n_RTX 3090 In #Benchmark Battle | HotHardware 😜nn$AAPL 🪓 $NVDA   https://t.co/UyQc2s1hVz
xxibtear,,19-03-2022 23:59,891,0,48,RT @VadimYuryev: World FIRST Exclusive Mac Studio full teardown! Check out the M1 Ultra chip! Video: https://t.co/hSWwQzPZfAnnSupport our e…
netzmann,Munich / Ammersee region,19-03-2022 23:59,385,0,0,Mac Studio FULL Teardown - M1 Ultra chip REVEALED! https://t.co/PvVoQd29bi
AthanasiosMora1,,19-03-2022 23:29,49,0,19,"RT @wccftech: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead http…"
Ru_NRD,"Johannesburg, South Africa",19-03-2022 23:26,1038,0,19,"RT @wccftech: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead http…"
programmer_00P,"Hyderabad, India",19-03-2022 23:22,401,0,21,RT @VadimYuryev: Some close up shots from our Mac Studio teardown revealing the intricate details of the power supply and M1 Ultra SoC pack…
1amageek,日本 東京,19-03-2022 22:29,3807,0,21,RT @VadimYuryev: Some close up shots from our Mac Studio teardown revealing the intricate details of the power supply and M1 Ultra SoC pack…
Jermain72803447,,19-03-2022 22:23,0,0,14,"RT @mashable: Apple’s most powerful chip yet, in a very compact computer. #AppleEvent nhttps://t.co/jHt4lqMldT"
azrinsunbae,,19-03-2022 22:11,1061,0,21,RT @VadimYuryev: Some close up shots from our Mac Studio teardown revealing the intricate details of the power supply and M1 Ultra SoC pack…
Israel_Mtz,,19-03-2022 21:51,142,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead…"
darthloop,,19-03-2022 21:50,74,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead"
krzysiek_borek,Southampton,19-03-2022 21:42,510,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still AheadnnS…"
gajewskimaciej,Polska,19-03-2022 21:35,2702,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead"
matzenordwind,Rostock,19-03-2022 21:32,169,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead"
gnarlygeek,"Central Virginia, USA",19-03-2022 21:30,85,0,24,"RT @thurrott: Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still Ahead"
thurrott,"Lower Macungie, PA",19-03-2022 21:24,118896,299,24,"Apple M1 Ultra Chip Is Nearly 3 Times Bigger Than AMD’s Ryzen CPUs, Benchmarks Show Desktop Intel &amp; AMD CPUs Still… https://t.co/xyixjJo4x2"
developeruwu,"Houston, TX",19-03-2022 22:42,1403,0,2,RT @tme_michael: Just dropped the 10th edition of my Newsletter - talking about what Macs we can expect over the next year or so. It covers…
tme_michael,"Brooklyn, NY",19-03-2022 22:41,2191,0,2,RT @tme_michael: Just dropped the 10th edition of my Newsletter - talking about what Macs we can expect over the next year or so. It covers…
DamonBreck,"Schertz, TX",19-03-2022 18:31,47,2,0,"@JoshDWalrath The silicon for this monster is almost as big as Threadripper’s 1,008 square mm.nnI’ve read reports t… https://t.co/DuGe1FMRSE"
ChhetriVivek,India,19-03-2022 14:49,282,0,0,RT gizbot It is now confirmed that the RTX 3090 is still the most powerful consumer-grade graphics card.nhttps://t.co/msY3xueX8Y
gizbot,,19-03-2022 14:30,24620,2,1,It is now confirmed that the RTX 3090 is still the most powerful consumer-grade graphics card.nhttps://t.co/eNq2XZSgrK
avtechjunkies,"Dublin, Ireland",19-03-2022 13:44,1119,0,0,Apples chips are on the table - The Verge https://t.co/gB4fvFxCXp #AllThingsTechIE #avtweeps #proav #AVintheAM
moonpixelcreate,"Cairns, Australia",19-03-2022 11:32,9171,5,0,Creative writing tips:n*Write at least once every year.n*Treat every rejection as an opportunity to weep.n*Throw pe… https://t.co/ZbGeOB1qef
Apple_Tomorrow,,19-03-2022 07:56,10523,14,0,Octane X on the Mac is getting almost perfect scaling with Apple Silicon!n16 core M1 Pro - 13.1mn32 core M1 Max - 7… https://t.co/8jl30I9g39
flixboards,Online,18-03-2022 23:30,1905,0,0,"Apple Silicon M1 Ultra—A Deep Dive, and What It Means for the Mac Pro |  #movies #entertainment https://t.co/lQfBwZOLIf"
mirza_jpg,"Dubai, United Arab Emirates",18-03-2022 22:08,120,0,0,Why do I have a feeling that the Apple Silicon Mac Pros processor is gonna be called M1 Ultra Pro Max 😂😂#apple #MacStudio
PhilipTobias,"Boulder, CO",18-03-2022 19:26,197,0,0,Apples chips are on the table https://t.co/SdhNdRe5SH
ShortFormErnie,In a Markdown editor,18-03-2022 17:40,6992,1,0,"Hey Apple, its still not too late to support eGPUs on Apple Silicon. https://t.co/vVPnTUvJPD"
ixistenz,switzerland,18-03-2022 13:16,839,0,0,arm rules ... nhttps://t.co/Z66gypyoQP
PeterCohenRCR,United States,18-03-2022 12:15,89,2,0,The idea of Apple finding markets for its silicon beyond its own products begins to look VERY interesting when you… https://t.co/967YxRqJ6a
Weatheronthe8s,"Huntington/Beckley, WV",19-03-2022 23:09,768,0,0,@JohnM_Smit Mac Studio. The monitor I have is already good enough for me.
EshuMarneedi,"Orlando, Florida",19-03-2022 22:03,55,0,0,@Edubs11 @MaxWinebach The monitor? Yes. The Mac Studio? No.
Adamski,Calgary/Chestermere,19-03-2022 21:56,3405,0,1,RT @jessekoepkecuts: Any recommendations for a 4K 32” editing monitor that’s sub $1000? There’s the new Apple Studio Monitor but I’d like s…
louise01067,Internet,19-03-2022 21:55,1301,0,0,The Perfect Mac Studio Companion: INNOCN 27″ 4K Designers Computer Monitor 27C1U https://t.co/dXdNWlsozl
MarioGuzman,"Beaverton, OR",19-03-2022 21:10,888,44,0,Here’s my final setup! Not sure how I like it so may move things around. I can put the Mac Studio behind the angled… https://t.co/zhAsT4sPKD
Gordon_Keenan,Glasgow,19-03-2022 20:21,233,2,0,The only things missing… Mac Stdio and Studio Monitor! Still I can flick the cable around my desk and pretend!
markimark35,Wakefield England,19-03-2022 19:43,1301,5,0,So I decided to treat myself to a new M1 Mac Mini and a 35” ultra wide monitor. #MusicProduction #Studio https://t.co/pLfc03I4wd
vrodic,Croatia,19-03-2022 19:06,162,0,0,@ReneRebeTM @stephenrobles with a Mac Studio monitor (I have 5K Ultrafine that is very similar) it
mbatha_ntando,Somewhere in South Africa,19-03-2022 17:35,106,0,0,Imagine buying a max. out Mac Pro tower with xdr monitor for 70-80k USD then a year later Apple releases a Mac Ultr… https://t.co/AAQj4zd6sb
mrestyle,"Winnipeg, Manitoba, Shambhala",19-03-2022 17:14,655,2,0,It’s amazing how my iMac which was perfectly fine prior to me researching the new #MacStudio is now acting up. I th… https://t.co/m5ESA5YKhK
djbressler,NYC,19-03-2022 16:14,2143,0,0,"@daringfireball Youve probably heard from many others by now (no need to respond), but that size bug with external… https://t.co/KweaM6rCmr"
Joshxx_Official,"South West, England",19-03-2022 12:57,1350,1,0,i Would Recommend Everyone to Buy The Brand New Apple Mac Studio/Studio Monitor/Display Well Worth The Money Specially Here in The UK
mrdeanjackson,,19-03-2022 12:29,166,1,0,"@UltraLinx Definitely ordering the Mac studio. Not sure if I can justify the monitor though, currently running dual… https://t.co/auq7OKguDA"
leemilmore,"Durham, UK",19-03-2022 12:08,122,1,0,@GunnComics Yes. USBC is better so an older monitor might be an issue. If you decided to go for the new Mac mini st… https://t.co/BPD4P8cuHN
RubyQuailDesign,"Melbourne, Australia (Naarm)",19-03-2022 23:52,669,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
poliberla,"New York, USA",19-03-2022 23:33,74,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
BobMahar,"Allentown, PA, USA, Earth, Sol",19-03-2022 23:33,324,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
puppymoder,texas,19-03-2022 23:24,170,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
yestinj,"England, United Kingdom",19-03-2022 23:17,1723,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
xssfox,"Melbourne, Victoria",19-03-2022 23:03,3996,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
SentientCRT,"Washington, USA",19-03-2022 22:51,1465,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
PlazmaCatcher,,19-03-2022 22:48,38,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
dmnelson,"Eugene, OR, USA",19-03-2022 22:43,419,2,0,"@zcichy For real. I’m excited that the Studio and 14”/16” MBPs signal Apple’s renewed commitment the Mac. But jeez,… https://t.co/dNCcIRodKJ"
AkemiProd,,19-03-2022 22:23,166,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
yaakov_h,The LAN Down Under,19-03-2022 22:19,1133,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
Polidalberg,"Wrocław, Poland",19-03-2022 22:13,697,0,15,RT @VadimYuryev: It turns out you can still get a good amount of views without being blessed with review units. Thank you all for the suppo…
o2bthecream,"New London, CT",19-03-2022 22:13,26,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
SlymanJames,"Virginia, USA",19-03-2022 22:12,44,0,153,RT @NanoRaptor: Rumours are that Apple will be putting wafer offcuts from the giant M1 Ultra process to good use in an upcoming Mac Studio…
bmbmum,Hufflepuff,19-03-2022 23:51,75,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
umieraaaa,,19-03-2022 23:25,53,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
wna_wm,,19-03-2022 23:03,108,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
keonkhairul1,Penang,19-03-2022 22:03,662,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
khalifhassane,,19-03-2022 21:46,75,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
Areal_Superb,Jersey,19-03-2022 21:43,667,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
realhasashi,,19-03-2022 21:26,326,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
_MrKebab_,Malaysia,19-03-2022 20:31,174,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
paktamowner,"Kelang, Selangor",19-03-2022 20:17,221,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
aimanmohdzakri,,19-03-2022 19:53,91,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
AAPLTree,"Online, Apple News, old blog",19-03-2022 19:42,1423,1,0,"@HHackenbecker @VadimYuryev @timothy_lkh_ Theres a big tent for nerds, cmon. Also there’s bad news for you.Mac S… https://t.co/PudOna6aKG"
Fantuhsiyy,"Kuala Lumpur, Malaysia",19-03-2022 18:28,47,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
HyeonjuMY,Malaysia,19-03-2022 18:09,23,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
lilstitchjr,,19-03-2022 17:53,78,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
pharie,insane world,19-03-2022 17:31,838,0,176,"RT @AimanPsikologi: Mac Studio is just a tool. Just because its fast, if youre bad at editing and you get this machine, you still be…"
JamshidianAli,Malaysia,19-03-2022 16:58,12,0,0,@MKBHD Isnt RTX 3090 priced about 1500 to 2000$? Is it still worth it to buy the RTX and install on an expensive h… https://t.co/9AWbhYsSra
YEENIMAL,0.0.0.0,19-03-2022 16:34,214,2,0,"If Macs werent so stupid expensive, Id probably have one. Id love a Mac Studio for video editing tbh."
francesco_1985,Bologna,19-03-2022 12:22,1094,0,0,Thanks @verge… I was going to commit an expensive error. This honest review helped me a lot choosing the right prod… https://t.co/bMo2ZAFwnu
narutium,1 AU,19-03-2022 03:11,116,2,0,@WholeMarsBlog Very expensive. Plan to buy a Mac studio too.
ItchyQ84,,18-03-2022 17:22,39,0,8,RT @WIRED: WIREDnExcellent performance. Easy setup. Relatively compact. Plenty of ports. Up to 8 terabytes of storage. nnTIREDnExpensive. A…
_WEPSY_,in uea00,18-03-2022 14:30,33,0,4,RT @WIRED: WIREDnExcellent performance. Easy setup. Relatively compact. Plenty of ports. Up to 8 terabytes of storage. nnTIREDnExpensive. A…
davidhepworth_,"Wakefield, West Yorkshire.",18-03-2022 11:09,203,0,0,"@connorjewiss Why is Apple stuff more expensive over here? The Mac Studio is £1,999 which is over $2,600 when it’s… https://t.co/S3zhmP8jzT"
batuhan,Bodrum - Istanbul,18-03-2022 10:42,5461,0,0,my favorite tech creators (king of crisp videos @MKBHD + professional expensive item dropper @LinusTech) have not y… https://t.co/MnlT2QNoVz
techosmo,WWW,18-03-2022 07:56,153,0,0,Apple Mac Studio and Studio Display Review: A Magnificent Duo - https://t.co/9Q4zjKOZuZn nBeing a professional cont… https://t.co/QKPHMYk0PZ
